-0.090326,-0.08905,0.0567,1.1358e-05,0.0058532,0.010098,-0.11881,-0.0044387,-0.04485,-0.1647,-0.15529,0.018243,-0.0092308,-0.1079,0.02337,-0.012776,0.078535,-0.12151,0.16552,-0.10856,-0.21408,0.057207,0.03814,-0.036744,0.091631,0.22096,0.13681,-0.02503,-0.025983,0.080186,-0.02419,0.051794,0.063855,0.089326,-0.24137,-0.084346,0.072731,0.21362,0.014563,-0.039609,-0.0021997,-0.026896,-0.13762,-0.0069689,0.076194,0.19603,-0.066652,0.086201,0.054368,0.05878,-0.10439,-0.10727,0.24294,0.058537,-0.037748,-0.042964,-0.082061,0.067462,0.036058,0.10306,0.0093229,0.045286,0.012579,0.098741,0.090548,0.11503,0.12038,0.1221,0.031573,-0.12606,-0.21806,-0.023807,-0.075722,-0.065097,-0.11413,-0.075436,-0.019261,-0.12596,0.0053314,-0.1,0.047739,-0.06177,-0.012037,-0.11996,0.11111,-0.044887,-0.066606,0.054296,0.043972,-0.10293,0.14561,0.037463,0.26411,0.013871,0.012217,0.0014502,-0.27486,0.29034,-0.12489,-0.0030224
-0.16287,0.12855,-0.11889,-0.029842,0.1903,-0.086104,-0.0056374,0.098852,-0.019255,-0.16073,-0.11819,0.27261,0.0084635,0.029484,0.15454,-0.069459,0.11836,0.15231,0.089406,-0.084269,-0.14805,0.030464,0.019353,-0.1821,0.017168,0.080289,0.0097124,0.063932,0.10454,0.12223,0.12614,-0.084888,0.09318,0.207,-0.034877,-0.069688,0.00045025,0.12149,-0.019573,-0.26362,0.14363,0.040968,-0.27306,-0.093333,0.073687,0.13495,-0.13867,0.1565,-0.081442,-0.15657,-0.055274,-0.17956,0.13004,0.22896,-0.092253,-0.033012,0.0014866,0.11234,0.022113,-0.03691,-0.12208,0.24068,0.11655,0.16346,-0.076656,0.13015,-0.060663,-0.077195,-0.19933,-0.19776,-0.28195,0.039072,-0.090047,-0.086841,-0.29172,-0.067602,0.22764,-0.078645,0.08105,0.050529,-0.010533,-0.047853,-0.097732,0.080792,0.083366,0.023399,-0.062384,0.02742,-0.023583,-0.0079691,0.29013,-0.018949,0.15043,-0.096538,-0.098977,-0.015317,-0.15122,0.19865,-0.046631,-0.017148
-0.17287,-0.15498,-0.10586,-0.08344,-0.051625,-0.005932,-0.16381,-0.055674,0.10099,0.043009,-0.14692,-0.05461,-0.057113,-0.0042859,0.019474,-0.092275,0.071291,-0.042229,0.14319,-0.14163,-0.16369,0.0074994,0.063415,0.13817,-0.096287,0.17122,0.06692,0.04226,-0.12042,0.12447,-0.072489,0.031456,0.12296,0.1009,-0.12589,0.012827,-0.13599,0.14846,-0.0065932,-0.014872,0.06641,-0.11994,-0.28229,-0.024671,0.1268,0.21796,-0.03979,0.13343,0.25442,0.049444,-0.089434,-0.2946,0.088807,-0.0080236,-0.018471,-0.084454,-0.30147,0.0094359,0.081096,0.15386,-0.062384,0.12776,0.075333,0.012251,-0.045355,0.10378,0.1077,0.067767,-0.12513,0.21925,-0.10919,0.062194,-0.022763,0.010052,0.080102,-0.023334,0.089315,0.011003,0.094265,-0.15487,-0.015242,0.081451,-0.19317,0.010076,0.060764,0.13783,0.1615,0.1013,-0.083738,-0.10795,-0.12216,0.039724,0.29507,0.11203,-0.02882,-0.02064,-0.20191,0.079641,0.076841,-0.055282
-0.16097,-0.060723,-0.076265,0.032493,-0.084703,0.013704,0.058602,0.03044,0.04449,-0.094556,0.062261,0.089146,0.070523,0.12016,-0.038775,-0.11391,-0.051646,-0.093357,0.12355,-0.0027198,-0.19652,-0.039228,0.10338,0.02352,0.0781,0.029517,0.13136,0.0033698,0.0025884,-0.018538,-0.052128,-0.012116,0.089266,0.14755,0.044417,-0.047304,0.07136,0.02312,-0.12811,-0.17873,0.1048,0.036505,-0.11018,0.0087275,0.046028,0.078759,0.088015,-0.16434,0.034228,-0.060554,0.31444,-0.11265,0.21625,0.12767,-0.10105,0.058712,0.037635,0.16129,0.12979,-0.019627,0.015158,0.048137,0.11192,0.13772,-0.10918,0.077174,0.022215,-0.10196,0.050843,0.22179,0.055741,-0.12014,-0.012693,0.10007,0.12775,0.16881,-0.061242,-0.050242,0.00026482,0.023805,0.039414,0.096968,0.055104,0.025318,-0.057975,0.1108,0.1059,0.027048,0.1286,0.028704,0.011244,-0.15088,-0.13964,-0.17319,0.011591,-0.038046,0.00442,-0.011356,0.019464,-0.16654
0.12778,0.093234,-0.018091,-0.034159,0.025353,0.066417,0.00014391,0.015955,0.19552,-0.033493,-0.099011,0.050931,-0.10534,0.20163,0.1071,-0.021876,0.022494,0.1783,-0.12155,0.092582,-0.13345,-0.10212,0.12031,0.22689,0.083109,-0.02578,0.24678,0.023466,0.061063,-0.049068,-0.056651,-0.12438,-0.13287,0.1929,-0.046821,-0.089277,0.076587,0.018982,-0.086567,-0.21003,-0.07136,-0.17929,-0.19806,-0.17598,-0.080983,0.1166,0.025863,0.071036,-0.058213,-0.087157,-0.014152,0.037913,-0.029887,0.2827,-0.12669,-0.077925,0.097503,0.18954,-0.022586,-0.030312,0.041099,0.11141,-0.17126,0.094939,-0.011922,-0.087102,-0.063757,-0.069479,-0.094957,0.21303,0.059098,0.069486,0.0045627,-0.052736,-0.10133,0.15302,-0.19967,-0.06479,0.12525,-0.20849,0.1577,-0.18102,0.2233,0.034317,-0.19632,-0.099427,-0.037584,0.017115,-0.0074838,0.12901,0.12023,-0.015842,-0.014205,-0.11738,0.056964,-0.024806,0.168,0.12385,-0.024688,-0.10017
-0.020012,0.10541,-0.14801,-0.017564,-0.14613,0.23783,0.071883,0.0097726,-0.12221,0.068693,-0.095644,0.016636,-0.003991,-0.030162,0.063745,-0.027323,-0.095832,-0.24295,0.075705,-0.036556,-0.071377,0.076334,0.12022,-0.037364,-0.035747,-0.012823,0.026918,-0.12398,-0.12708,-0.052652,0.042593,0.098739,-0.096799,0.0045038,0.0033454,-0.12259,-0.0074262,0.064302,-0.08863,0.063026,-0.0099001,-0.042563,-0.091908,0.046828,-0.016577,0.11392,0.16607,0.18862,-0.01576,0.035551,0.060453,-0.11797,0.16472,0.0019809,-0.052583,-0.12515,-0.081162,0.015413,-0.19514,0.074869,-0.036266,0.06296,0.19714,0.05703,-0.20807,0.022927,0.22529,0.11199,-0.076542,0.027999,-0.0075877,-0.1017,-0.0077527,-0.2821,-0.16894,-0.15823,0.13901,0.023844,0.0062885,-0.10529,0.1883,0.021626,0.14842,0.064739,-0.1092,-0.080795,0.23711,0.0046462,0.092986,-0.13245,0.10889,0.10539,-0.075918,0.07169,-0.050402,0.15493,-0.0064699,0.11614,-0.12152,-0.080559
0.10218,-0.039612,-0.10407,0.0070095,-0.12722,0.16074,-0.1749,-0.016107,0.1327,0.24608,0.10121,0.10258,-0.04958,-0.094558,0.18511,0.044587,-0.17709,0.018567,0.036579,-0.048999,0.10982,-0.038283,0.023979,-0.36857,-0.074216,-0.19665,0.15704,0.081956,-0.18135,-0.083063,0.11889,0.043132,-0.086645,0.079061,-0.027127,0.32965,-0.04249,0.19402,-0.03859,-0.11743,-0.13952,-0.018661,-0.2271,-0.0065018,-0.16457,0.13994,0.044467,-0.11839,-0.012665,-0.14487,-0.14889,-0.25237,0.2366,-0.087386,-0.2734,0.07558,-0.20694,0.064442,-0.17919,0.25544,0.10995,-0.11584,0.10423,0.025985,0.02325,-0.015499,0.12315,-0.00427,-0.09595,0.13535,0.013608,0.10209,0.08852,0.032261,-0.10498,-0.33161,-0.25717,0.14346,0.020589,-0.028696,-0.097031,0.14536,0.16689,-0.17519,0.0033496,0.10673,-0.062757,0.031469,-0.038636,0.068997,-0.1144,-0.025113,0.18065,0.054289,-0.19294,0.066818,0.091459,-0.055177,0.13515,-0.055305
-0.21425,0.073092,-0.13147,0.092512,-0.0194,0.053065,-0.091014,-0.15046,0.18347,-0.13,-0.11584,0.094702,-0.13159,-0.08041,-0.061874,-0.078566,0.042226,-0.13633,0.050695,-0.070544,-0.03911,0.013628,0.20625,-0.22944,0.07231,0.13629,-0.032232,-0.013417,0.1519,-0.068467,-0.036924,0.11965,0.017211,0.068626,0.033726,-0.017782,0.11568,0.017931,-0.10518,-0.10604,-0.18683,-0.046063,-0.11332,-0.17709,-0.11617,0.24809,0.17446,0.0032554,-0.29684,-0.038117,0.10265,-0.38291,0.17018,0.052958,-0.10104,-0.28344,-0.083084,-0.048663,-0.019199,0.17074,-0.13004,-0.026897,0.08584,0.16131,-0.13417,-0.14544,0.019033,-0.1041,0.1549,-0.02806,-0.0068512,0.066886,-0.13153,-0.12976,-0.037231,-0.091984,0.13366,0.11667,0.14973,-0.073807,0.15949,-0.27275,-0.077204,-0.32493,-0.19072,0.072851,-0.15467,0.10399,0.09875,0.012072,-0.061702,-0.064512,-0.22253,-0.19539,0.093721,0.09907,-0.089253,-0.13053,-0.1767,-0.052847
0.1129,0.071532,0.021506,-0.17435,-0.1011,0.049363,-0.030912,0.22493,0.30646,-0.27707,-0.11582,-0.043334,-0.079185,0.089365,-0.043115,-0.11001,0.026173,-0.27399,0.031932,-0.065766,-0.16402,-0.12625,0.1156,0.13413,0.1474,0.2396,0.32687,-0.23251,0.093686,-0.1653,-0.018589,-0.076144,-0.13074,0.22129,0.011038,0.053269,-0.030338,0.19505,-0.22281,-0.20878,-0.21188,0.12407,-0.08584,0.14225,0.027961,0.050425,0.11723,0.018793,-0.053054,-0.090981,0.026148,0.13028,0.019622,0.14048,-0.15312,0.26334,0.012348,0.029701,0.036096,0.062838,-0.15109,0.12293,-0.10295,0.030025,-0.020193,-0.012065,0.036159,0.10878,-0.15709,-0.17227,-0.1703,0.14526,0.13569,-0.31478,0.051009,0.016457,-0.11372,-0.10225,-0.087907,0.0047631,0.099144,0.0050597,0.035612,-0.068459,-0.052035,-0.065634,-0.24647,0.16462,0.26201,0.11563,0.059771,0.10721,-0.020962,-0.14628,0.011341,0.081659,-0.0011542,0.046964,0.016693,-0.40981
0.095393,-0.077638,-0.16304,-0.10752,0.047003,-0.0025587,-0.047247,0.078485,-0.014756,-0.16172,0.031275,-0.01045,-0.084336,0.091765,0.10559,-0.079503,-0.057991,-0.19154,0.065172,-0.094669,-0.093246,0.057142,0.12891,0.16051,0.088018,-0.018113,0.32354,0.034069,0.041494,-0.14778,-0.056892,0.040526,-0.053467,0.29168,-0.091008,0.15427,-0.2502,0.023636,-0.12829,-0.12057,-0.15734,0.090656,0.018068,0.31563,0.07902,-0.00055777,0.0111,0.166,0.14574,0.01618,-0.030303,0.029337,0.036355,-0.0012315,0.1105,0.15786,0.037638,-0.075042,0.049574,0.19614,0.042336,-0.088759,-0.023966,-0.087597,0.13446,0.085204,-0.0063188,0.3098,-0.0060549,-0.022478,-0.014535,-0.015218,-0.0086364,-0.21227,0.073592,0.03119,-0.20872,-0.075243,-0.16509,-0.073906,0.16482,0.039381,-0.19466,0.10229,-0.03121,0.084177,-0.36237,0.17399,0.14029,0.056587,0.072093,0.089076,0.09818,-0.00083197,0.046013,0.014526,0.017016,0.059815,0.035551,-0.048194
